account_id,district_id,frequency,Account_type,new_date ,Card assign 
1603,1,Monthly issuance,Salary account,2017-05-09,Silver
1887,68,Monthly issuance,Salary account,2017-05-09,Silver
1644,1,Monthly issuance,NRI account,2017-05-09,Silver
1161,66,Monthly issuance,Savings account,2017-05-08,Silver
5372,48,Monthly issuance,Savings account,2017-05-08,Silver
3050,60,Monthly issuance,NRI account,2017-05-08,Silver
1784,59,Monthly issuance,Savings account,2017-05-08,Silver
551,77,Monthly issuance,Salary account,2017-05-07,Silver
1200,33,Monthly issuance,Salary account,2017-05-07,Silver
3316,28,Monthly issuance,Savings account,2017-05-06,Silver
2037,20,Monthly issuance,Savings account,2017-05-06,Silver
10079,62,Monthly issuance,Savings account,2017-05-06,Silver
3999,35,Monthly issuance,NRI account,2017-05-06,Silver
10656,8,Monthly issuance,Salary account,2017-05-05,Silver
887,1,Monthly issuance,Salary account,2017-05-05,Silver
4743,64,Monthly issuance,Salary account,2017-05-05,Silver
1048,35,Monthly issuance,Savings account,2017-05-05,Silver
1671,6,Monthly issuance,NRI account,2017-05-05,Silver
1236,19,Monthly issuance,Savings account,2017-05-05,Silver
1822,30,Monthly issuance,NRI account,2017-05-05,Silver
5472,1,Monthly issuance,NRI account,2017-05-04,Silver
2932,72,Monthly issuance,Savings account,2017-05-04,Silver
4254,70,Monthly issuance,Salary account,2017-05-04,Silver
3965,31,Monthly issuance,NRI account,2017-05-04,Silver
2609,73,Monthly issuance,Salary account,2017-05-03,Silver
2641,7,Monthly issuance,NRI account,2017-05-02,Silver
5423,15,Monthly issuance,Salary account,2017-05-02,Silver
2222,47,Monthly issuance,Savings account,2017-05-01,Silver
3697,45,Monthly issuance,NRI account,2017-04-29,Silver
5313,40,Monthly issuance,Salary account,2017-04-29,Silver
10105,55,Monthly issuance,NRI account,2017-04-28,Silver
1392,60,Monthly issuance,Savings account,2017-04-28,Silver
168,31,Monthly issuance,Savings account,2017-04-27,Silver
2175,1,Monthly issuance,NRI account,2017-04-27,Silver
1476,61,Monthly issuance,Savings account,2017-04-26,Silver
897,38,Monthly issuance,Savings account,2017-04-26,Silver
977,1,Monthly issuance,Salary account,2017-04-26,Silver
2639,17,Monthly issuance,Salary account,2017-04-26,Silver
1032,11,Monthly issuance,NRI account,2017-04-26,Silver
928,20,Monthly issuance,Savings account,2017-04-26,Silver
2814,72,Monthly issuance,Savings account,2017-04-25,Silver
3068,59,Monthly issuance,Savings account,2017-04-25,Silver
4377,28,Monthly issuance,Savings account,2017-04-24,Silver
717,75,Monthly issuance,Savings account,2017-04-24,Silver
9707,70,Monthly issuance,NRI account,2017-04-24,Silver
1505,69,Monthly issuance,Savings account,2017-04-23,Silver
6897,48,Monthly issuance,Savings account,2017-04-23,Silver
2189,75,Monthly issuance,NRI account,2017-04-22,Silver
6040,1,Monthly issuance,NRI account,2017-04-22,Silver
2876,52,Monthly issuance,Salary account,2017-04-22,Silver
1166,11,Monthly issuance,Savings account,2017-04-21,Silver
504,73,Monthly issuance,Savings account,2017-04-21,Silver
1518,67,Monthly issuance,NRI account,2017-04-21,Silver
188,54,Monthly issuance,Savings account,2017-04-20,Silver
10973,18,weekly issuance,NRI account,2017-04-20,Diamond
2599,48,Monthly issuance,NRI account,2017-04-20,Silver
1773,33,Monthly issuance,NRI account,2017-04-19,Silver
7454,4,Monthly issuance,Savings account,2017-04-19,Silver
2823,57,Monthly issuance,Savings account,2017-04-18,Silver
4321,47,Monthly issuance,Salary account,2017-04-18,Silver
8132,5,weekly issuance,Savings account,2017-04-17,Diamond
10738,45,weekly issuance,Salary account,2017-04-17,Diamond
2216,74,Monthly issuance,Savings account,2017-04-17,Silver
1815,66,Monthly issuance,NRI account,2017-04-17,Silver
83,26,Monthly issuance,Savings account,2017-04-16,Silver
2008,52,Monthly issuance,NRI account,2017-04-16,Silver
3327,45,Monthly issuance,Salary account,2017-04-16,Silver
5740,43,Monthly issuance,NRI account,2017-04-16,Silver
104,37,Monthly issuance,Salary account,2017-04-15,Silver
497,55,Monthly issuance,Savings account,2017-04-15,Silver
1152,45,Monthly issuance,NRI account,2017-04-15,Silver
5428,24,Monthly issuance,Savings account,2017-04-14,Silver
7123,64,issuance after a transaction,Salary account,2017-04-14,Gold
279,39,Monthly issuance,NRI account,2017-04-14,Silver
2838,3,weekly issuance,NRI account,2017-04-13,Diamond
3644,38,Monthly issuance,NRI account,2017-04-13,Silver
4318,33,weekly issuance,NRI account,2017-04-13,Diamond
2648,51,Monthly issuance,NRI account,2017-04-13,Silver
2313,26,weekly issuance,Salary account,2017-04-13,Diamond
8321,77,Monthly issuance,Salary account,2017-04-12,Silver
3213,51,Monthly issuance,Salary account,2017-04-12,Silver
1147,44,Monthly issuance,NRI account,2017-04-10,Silver
3788,70,Monthly issuance,Savings account,2017-04-10,Silver
1891,32,Monthly issuance,Salary account,2017-04-10,Silver
1239,1,Monthly issuance,NRI account,2017-04-10,Silver
220,72,Monthly issuance,Savings account,2017-04-09,Silver
1422,68,Monthly issuance,Savings account,2017-04-09,Silver
2002,1,Monthly issuance,Savings account,2017-04-08,Silver
748,10,Monthly issuance,Salary account,2017-04-08,Silver
385,5,Monthly issuance,NRI account,2017-04-07,Silver
2817,56,Monthly issuance,Savings account,2017-04-07,Silver
2056,58,Monthly issuance,Salary account,2017-04-07,Silver
2488,5,Monthly issuance,NRI account,2017-04-06,Silver
2985,71,Monthly issuance,Salary account,2017-04-06,Silver
299,77,Monthly issuance,Salary account,2017-04-05,Silver
4350,63,Monthly issuance,NRI account,2017-04-04,Silver
686,41,Monthly issuance,NRI account,2017-04-04,Silver
362,15,Monthly issuance,Salary account,2017-04-04,Silver
3980,75,Monthly issuance,NRI account,2017-04-03,Silver
8519,23,Monthly issuance,Salary account,2017-04-02,Silver
1780,1,Monthly issuance,Savings account,2017-04-02,Silver
3915,65,Monthly issuance,Savings account,2017-04-02,Silver
1898,70,Monthly issuance,Salary account,2017-04-01,Silver
3367,1,Monthly issuance,Salary account,2017-04-01,Silver
3391,74,Monthly issuance,Salary account,2017-04-01,Silver
2896,29,Monthly issuance,Savings account,2017-03-30,Silver
2245,29,Monthly issuance,NRI account,2017-03-30,Silver
3923,52,Monthly issuance,Savings account,2017-03-30,Silver
6425,31,Monthly issuance,Savings account,2017-03-29,Silver
2493,62,Monthly issuance,NRI account,2017-03-29,Silver
62,47,Monthly issuance,NRI account,2017-03-28,Silver
1771,69,Monthly issuance,Salary account,2017-03-28,Silver
5483,13,Monthly issuance,NRI account,2017-03-28,Silver
8330,48,Monthly issuance,NRI account,2017-03-28,Silver
187,5,Monthly issuance,NRI account,2017-03-28,Silver
423,12,Monthly issuance,Savings account,2017-03-28,Silver
1065,72,Monthly issuance,Salary account,2017-03-27,Silver
3076,54,Monthly issuance,NRI account,2017-03-27,Silver
4347,1,Monthly issuance,Savings account,2017-03-27,Silver
1157,7,Monthly issuance,NRI account,2017-03-27,Silver
9403,1,weekly issuance,NRI account,2017-03-27,Diamond
1874,9,Monthly issuance,Savings account,2017-03-27,Silver
1115,34,Monthly issuance,Savings account,2017-03-27,Silver
3586,59,Monthly issuance,NRI account,2017-03-27,Silver
1402,74,Monthly issuance,NRI account,2017-03-26,Silver
3283,68,Monthly issuance,Salary account,2017-03-26,Silver
3781,31,Monthly issuance,Salary account,2017-03-26,Silver
7203,71,Monthly issuance,Savings account,2017-03-26,Silver
4093,1,Monthly issuance,NRI account,2017-03-25,Silver
3260,68,Monthly issuance,NRI account,2017-03-25,Silver
2528,65,Monthly issuance,Salary account,2017-03-25,Silver
2011,75,Monthly issuance,Savings account,2017-03-25,Silver
1721,68,Monthly issuance,Savings account,2017-03-25,Silver
1332,59,Monthly issuance,NRI account,2017-03-25,Silver
3785,10,Monthly issuance,NRI account,2017-03-24,Silver
623,1,Monthly issuance,Salary account,2017-03-24,Silver
8260,31,Monthly issuance,Salary account,2017-03-24,Silver
3678,1,Monthly issuance,Savings account,2017-03-24,Silver
3001,1,Monthly issuance,Salary account,2017-03-24,Silver
655,53,Monthly issuance,Salary account,2017-03-24,Silver
5442,34,Monthly issuance,Salary account,2017-03-22,Silver
1787,30,weekly issuance,Salary account,2017-03-22,Diamond
1397,17,Monthly issuance,Savings account,2017-03-22,Silver
2618,60,Monthly issuance,NRI account,2017-03-21,Silver
2651,2,Monthly issuance,Savings account,2017-03-21,Silver
3675,64,Monthly issuance,Savings account,2017-03-20,Silver
3069,66,Monthly issuance,NRI account,2017-03-20,Silver
2762,19,Monthly issuance,Savings account,2017-03-20,Silver
892,70,Monthly issuance,Savings account,2017-03-20,Silver
1535,46,Monthly issuance,Savings account,2017-03-20,Silver
2527,38,Monthly issuance,Salary account,2017-03-19,Silver
425,9,Monthly issuance,Salary account,2017-03-19,Silver
860,1,Monthly issuance,NRI account,2017-03-19,Silver
6034,6,weekly issuance,Salary account,2017-03-19,Diamond
11065,11,Monthly issuance,Savings account,2017-03-19,Silver
9883,1,Monthly issuance,Savings account,2017-03-19,Silver
115,68,Monthly issuance,Savings account,2017-03-19,Silver
1189,59,Monthly issuance,Savings account,2017-03-19,Silver
7445,64,Monthly issuance,Savings account,2017-03-18,Silver
2497,65,Monthly issuance,Salary account,2017-03-16,Silver
1372,1,Monthly issuance,NRI account,2017-03-16,Silver
3835,50,Monthly issuance,Salary account,2017-03-16,Silver
6701,49,weekly issuance,Salary account,2017-03-15,Diamond
3883,72,Monthly issuance,Savings account,2017-03-15,Silver
222,37,Monthly issuance,NRI account,2017-03-15,Silver
3108,53,Monthly issuance,Savings account,2017-03-14,Silver
2508,34,Monthly issuance,Salary account,2017-03-14,Silver
2458,40,weekly issuance,Salary account,2017-03-14,Diamond
588,66,Monthly issuance,Savings account,2017-03-14,Silver
7231,10,Monthly issuance,Salary account,2017-03-14,Silver
2974,9,Monthly issuance,Salary account,2017-03-13,Silver
123,21,Monthly issuance,Salary account,2017-03-13,Silver
9640,1,Monthly issuance,Salary account,2017-03-13,Silver
112,6,Monthly issuance,Salary account,2017-03-12,Silver
3674,38,Monthly issuance,Savings account,2017-03-12,Silver
2039,44,Monthly issuance,NRI account,2017-03-12,Silver
2712,9,Monthly issuance,Salary account,2017-03-12,Silver
395,1,Monthly issuance,Savings account,2017-03-12,Silver
494,60,Monthly issuance,Savings account,2017-03-11,Silver
2219,60,Monthly issuance,Salary account,2017-03-11,Silver
2581,72,Monthly issuance,Salary account,2017-03-11,Silver
317,76,Monthly issuance,Salary account,2017-03-10,Silver
2555,53,Monthly issuance,NRI account,2017-03-10,Silver
4596,74,Monthly issuance,Salary account,2017-03-09,Silver
2489,72,Monthly issuance,Salary account,2017-03-09,Silver
2895,19,Monthly issuance,Savings account,2017-03-09,Silver
1126,56,Monthly issuance,NRI account,2017-03-08,Silver
2666,49,Monthly issuance,Salary account,2017-03-08,Silver
944,70,Monthly issuance,Savings account,2017-03-08,Silver
1545,1,Monthly issuance,Salary account,2017-03-08,Silver
2453,1,Monthly issuance,NRI account,2017-03-08,Silver
3734,43,Monthly issuance,Salary account,2017-03-08,Silver
3935,23,Monthly issuance,NRI account,2017-03-08,Silver
396,21,Monthly issuance,Salary account,2017-03-08,Silver
2694,7,Monthly issuance,Savings account,2017-03-08,Silver
86,54,Monthly issuance,Salary account,2017-03-07,Silver
744,42,Monthly issuance,Savings account,2017-03-06,Silver
882,9,Monthly issuance,Salary account,2017-03-06,Silver
2503,1,Monthly issuance,NRI account,2017-03-05,Silver
559,46,Monthly issuance,Savings account,2017-03-05,Silver
6555,38,weekly issuance,Savings account,2017-03-05,Diamond
1378,59,Monthly issuance,NRI account,2017-03-04,Silver
415,25,Monthly issuance,NRI account,2017-03-03,Silver
3513,20,Monthly issuance,NRI account,2017-03-03,Silver
4134,7,Monthly issuance,Savings account,2017-03-03,Silver
1077,14,Monthly issuance,NRI account,2017-03-03,Silver
1713,43,Monthly issuance,Savings account,2017-03-03,Silver
3302,21,Monthly issuance,Savings account,2017-03-02,Silver
239,69,weekly issuance,NRI account,2017-03-01,Diamond
2486,1,Monthly issuance,Salary account,2017-02-27,Silver
428,1,Monthly issuance,Savings account,2017-02-27,Silver
3651,23,Monthly issuance,NRI account,2017-02-27,Silver
1775,17,Monthly issuance,Salary account,2017-02-27,Silver
1688,70,Monthly issuance,NRI account,2017-02-27,Silver
361,51,Monthly issuance,Salary account,2017-02-27,Silver
1829,43,Monthly issuance,Salary account,2017-02-27,Silver
1575,1,Monthly issuance,Savings account,2017-02-27,Silver
9203,70,Monthly issuance,NRI account,2017-02-27,Silver
3008,72,Monthly issuance,NRI account,2017-02-27,Silver
496,69,Monthly issuance,NRI account,2017-02-26,Silver
2,1,Monthly issuance,Salary account,2017-02-26,Silver
7401,1,Monthly issuance,Savings account,2017-02-26,Silver
562,50,Monthly issuance,Salary account,2017-02-25,Silver
5369,54,Monthly issuance,Savings account,2017-02-25,Silver
2242,7,weekly issuance,Salary account,2017-02-25,Diamond
197,1,Monthly issuance,Savings account,2017-02-25,Silver
1366,60,Monthly issuance,Savings account,2017-02-24,Silver
1050,57,issuance after a transaction,Salary account,2017-02-24,Gold
3117,33,Monthly issuance,Savings account,2017-02-24,Silver
1005,54,weekly issuance,Salary account,2017-02-23,Diamond
697,28,Monthly issuance,Savings account,2017-02-23,Silver
925,59,Monthly issuance,Salary account,2017-02-23,Silver
2110,64,Monthly issuance,Savings account,2017-02-23,Silver
1678,1,Monthly issuance,Savings account,2017-02-22,Silver
2396,2,Monthly issuance,Salary account,2017-02-22,Silver
4355,31,Monthly issuance,NRI account,2017-02-21,Silver
3168,39,Monthly issuance,Savings account,2017-02-20,Silver
4937,12,Monthly issuance,NRI account,2017-02-20,Silver
2124,69,Monthly issuance,NRI account,2017-02-20,Silver
322,1,Monthly issuance,NRI account,2017-02-20,Silver
1054,10,Monthly issuance,Savings account,2017-02-19,Silver
2433,71,Monthly issuance,Salary account,2017-02-19,Silver
3691,50,Monthly issuance,Salary account,2017-02-19,Silver
3787,70,Monthly issuance,Salary account,2017-02-19,Silver
128,2,Monthly issuance,Savings account,2017-02-19,Silver
96,68,Monthly issuance,NRI account,2017-02-18,Silver
461,30,Monthly issuance,Salary account,2017-02-18,Silver
3593,1,Monthly issuance,Savings account,2017-02-18,Silver
3026,24,Monthly issuance,Savings account,2017-02-18,Silver
3545,51,Monthly issuance,Salary account,2017-02-17,Silver
3047,16,Monthly issuance,Savings account,2017-02-17,Silver
3374,21,Monthly issuance,Savings account,2017-02-17,Silver
3424,74,Monthly issuance,Savings account,2017-02-16,Silver
539,13,issuance after a transaction,Savings account,2017-02-16,Gold
979,21,Monthly issuance,Salary account,2017-02-16,Silver
3554,66,Monthly issuance,Savings account,2017-02-16,Silver
142,51,Monthly issuance,Salary account,2017-02-15,Silver
11013,1,weekly issuance,Salary account,2017-02-14,Diamond
2423,30,Monthly issuance,Savings account,2017-02-14,Silver
1801,46,Monthly issuance,Salary account,2017-02-13,Silver
2543,68,Monthly issuance,Savings account,2017-02-13,Silver
2293,31,Monthly issuance,Salary account,2017-02-13,Silver
1944,72,Monthly issuance,Salary account,2017-02-12,Silver
1966,27,Monthly issuance,NRI account,2017-02-12,Silver
2763,64,Monthly issuance,Savings account,2017-02-11,Silver
2342,51,Monthly issuance,Savings account,2017-02-11,Silver
2861,38,Monthly issuance,Salary account,2017-02-10,Silver
813,16,Monthly issuance,NRI account,2017-02-10,Silver
2585,75,Monthly issuance,NRI account,2017-02-10,Silver
2220,16,Monthly issuance,Savings account,2017-02-10,Silver
1134,6,Monthly issuance,NRI account,2017-02-09,Silver
1601,10,Monthly issuance,Salary account,2017-02-09,Silver
2647,73,Monthly issuance,Salary account,2017-02-08,Silver
2241,6,Monthly issuance,Salary account,2017-02-08,Silver
5622,70,Monthly issuance,NRI account,2017-02-08,Silver
2884,1,Monthly issuance,Savings account,2017-02-08,Silver
1830,10,Monthly issuance,NRI account,2017-02-08,Silver
7753,74,Monthly issuance,Salary account,2017-02-08,Silver
244,24,Monthly issuance,Salary account,2017-02-08,Silver
1477,1,Monthly issuance,Salary account,2017-02-08,Silver
4240,50,Monthly issuance,Salary account,2017-02-08,Silver
1006,6,Monthly issuance,Salary account,2017-02-08,Silver
830,74,Monthly issuance,Savings account,2017-02-08,Silver
9188,45,Monthly issuance,Salary account,2017-02-08,Silver
1965,57,issuance after a transaction,NRI account,2017-02-08,Gold
8051,1,weekly issuance,NRI account,2017-02-07,Diamond
2429,61,Monthly issuance,NRI account,2017-02-06,Silver
3960,64,Monthly issuance,Salary account,2017-02-06,Silver
2256,48,Monthly issuance,Savings account,2017-02-06,Silver
982,54,Monthly issuance,Salary account,2017-02-05,Silver
